Solution,Window,Sparsity,Precision,Test Instance,NUN Instance
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",506,0.746875,0.90446365,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",505,0.78671875,0.8645294,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",504,0.8015625,0.8364128,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",503,0.8015625,0.8646459,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",502,0.80625,0.85418886,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",501,0.79765625,0.8492815,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",500,0.76953125,0.9172874,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",499,0.76015625,0.8774656,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",498,0.78046875,0.87964225,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",497,0.790625,0.8463208,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",496,0.74296875,0.88695157,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",495,0.8234375,0.86107886,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",494,0.7546875,0.89109063,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",493,0.75234375,0.9038299,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",492,0.790625,0.86499715,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",491,0.79375,0.88122797,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",490,0.77109375,0.8854342,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",489,0.8203125,0.84915286,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",488,0.7859375,0.82240885,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",487,0.80234375,0.8509026,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",486,0.79765625,0.8485482,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",485,0.7625,0.8908737,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",484,0.778125,0.88545746,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",483,0.7828125,0.88669366,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",482,0.7984375,0.8533909,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",481,0.7515625,0.90066147,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",480,0.7875,0.863134,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",479,0.8,0.85801905,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",478,0.7640625,0.8777745,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",477,0.809375,0.8589253,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",476,0.77265625,0.86815596,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",475,0.77109375,0.8761828,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",474,0.80390625,0.8486018,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",473,0.8,0.8353333,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",472,0.81953125,0.86376977,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",471,0.815625,0.8633824,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",470,0.8015625,0.8550219,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",469,0.79765625,0.856817,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",468,0.80234375,0.87754655,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",467,0.784375,0.8653855,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",466,0.79765625,0.8653778,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",465,0.8171875,0.82628524,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",464,0.8015625,0.8612115,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",463,0.80859375,0.83206135,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",462,0.765625,0.8826518,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",461,0.79140625,0.8623377,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",460,0.80234375,0.8499,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",459,0.8140625,0.88656604,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",458,0.8359375,0.81480926,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",457,0.79921875,0.8594948,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",456,0.8140625,0.8380488,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",455,0.83203125,0.82596534,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",454,0.77890625,0.8584371,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",453,0.81953125,0.8198683,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",452,0.821875,0.85311127,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",451,0.79609375,0.87680477,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",450,0.79140625,0.8592283,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",449,0.7875,0.8564314,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",448,0.784375,0.86317873,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",447,0.78828125,0.8745079,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",446,0.803125,0.87150943,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",445,0.77890625,0.8812998,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",444,0.8203125,0.8712575,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",443,0.8015625,0.85194266,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",442,0.81015625,0.83903223,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",441,0.81484375,0.8444439,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",440,0.82578125,0.7831495,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",439,0.80859375,0.8504438,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",438,0.81171875,0.8422287,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",437,0.80234375,0.87312365,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",436,0.78671875,0.855383,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",435,0.79609375,0.8804055,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",434,0.83671875,0.8076466,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",433,0.809375,0.8589672,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",432,0.82890625,0.8589785,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",431,0.78984375,0.8734397,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",430,0.8078125,0.8737437,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",429,0.81875,0.8459235,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",428,0.7921875,0.854349,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",427,0.82109375,0.82780874,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",426,0.8015625,0.8482302,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",425,0.83203125,0.82895494,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",424,0.82265625,0.8009349,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",423,0.784375,0.85318065,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",422,0.7890625,0.8698586,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",421,0.82421875,0.8059872,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",420,0.81640625,0.8338008,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",419,0.83515625,0.8379401,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",418,0.81015625,0.8751076,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",417,0.7765625,0.85056734,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",416,0.78671875,0.87420845,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",415,0.8375,0.8094753,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",414,0.80625,0.8611732,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",413,0.7859375,0.85981184,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",412,0.81640625,0.87251484,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",411,0.8015625,0.8655552,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",410,0.83125,0.8223755,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",409,0.82578125,0.8800373,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",408,0.80234375,0.8724817,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",407,0.83203125,0.83112603,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",406,0.83828125,0.821576,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",405,0.84765625,0.7884559,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",404,0.83984375,0.78519475,0,1
"[[0.4199  0.35568]
 [0.25688 0.18278]
 [0.12844 0.06916]
 ...
 [0.05928 0.10868]
 [0.05928 0.04446]
 [0.0494  0.04446]]",403,0.83984375,0.8056737,0,1
