Solution,Window,Sparsity,Precision,Test Instance,NUN Instance
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",31,0.9467592592592593,0.8533947,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",30,0.9637345679012346,0.6783475,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",29,0.9529320987654321,0.80935997,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",28,0.9251543209876543,0.8867546,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",27,0.9560185185185185,0.7745798,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",26,0.9498456790123457,0.81671935,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",25,0.9498456790123457,0.8173579,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",24,0.9297839506172839,0.81824815,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",23,0.9320987654320988,0.8439977,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",22,0.9652777777777778,0.5808267,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",21,0.9513888888888888,0.7993926,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",20,0.9583333333333334,0.69491595,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",19,0.9575617283950617,0.70905036,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",18,0.9660493827160493,0.5918363,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",17,0.9537037037037037,0.6925421,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",16,0.9583333333333334,0.6498406,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",15,0.9614197530864198,0.54214835,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",14,0.9621913580246914,0.5739093,0,193
"[[ 1.1063   1.247    1.247   ...  1.0854   1.1599   1.2143 ]
 [ 1.2143   1.1306   1.1306  ...  1.1222   1.0352   1.0829 ]
 [ 1.0829   1.0829   1.0829  ...  1.0452   1.0452   0.75635]
 ...
 [-0.83228 -0.83228 -1.2645  ... -1.792   -1.9642  -1.9642 ]
 [-1.7371  -1.7371  -1.2719  ... -1.6015  -1.5539  -1.5539 ]
 [-1.6602  -2.6419  -2.6419  ... -1.9056  -0.60882 -0.60882]]",13,0.9591049382716049,0.5205999,0,193
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",66,0.8966049382716049,0.9944899,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",65,0.8549382716049383,0.9981148,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",64,0.8865740740740741,0.98546106,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",63,0.8927469135802469,0.97490996,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",62,0.8827160493827161,0.98757845,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",61,0.8958333333333334,0.95588374,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",60,0.8973765432098766,0.96954525,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",59,0.8919753086419753,0.9626882,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",58,0.9066358024691358,0.9160256,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",57,0.8966049382716049,0.96762943,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",56,0.8695987654320988,0.97876257,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",55,0.9050925925925926,0.88038504,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",54,0.8634259259259259,0.97494966,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",53,0.9228395061728395,0.7248016,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",52,0.9066358024691358,0.9175337,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",51,0.9066358024691358,0.9113507,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",50,0.8719135802469136,0.9439792,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",49,0.9066358024691358,0.82901925,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",48,0.9027777777777778,0.8151119,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",47,0.8657407407407407,0.851977,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",46,0.878858024691358,0.84660745,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",45,0.9166666666666666,0.56762,1,92
"[[ 1.7965   1.3664   1.3664  ...  1.1275  -0.28606 -0.28606]
 [ 1.0399   0.82888  0.82888 ...  0.57005  0.66164  0.66164]
 [-0.7838  -0.13475 -0.13475 ... -1.0307  -0.51701 -0.51701]
 ...
 [ 0.78095  0.38674  0.38674 ...  0.5707   1.3276   1.3276 ]
 [ 0.1502   0.16597  0.16597 ...  1.2015   0.72313  0.72313]
 [ 1.4275   1.0595   1.0595  ... -0.1862   0.74416  0.74416]]",44,0.8834876543209876,0.97938436,1,92
