Solution,Window,Sparsity,Precision,Test Instance,NUN Instance
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.53965]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.86654 0.87234]
 [0.87041 0.8472 ]
 [0.78917 0.706  ]
 [0.44294 0.5029 ]
 [0.37524 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.41667]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.48611 0.48611]
 [0.49306 0.50463]
 [0.50231 0.49769]
 [0.5463  0.49306]
 [0.48843 0.54398]
 [0.48611 0.49306]
 [0.31713 0.50463]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",33,0.7333333333333333,0.96465313,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.86654 0.87234]
 [0.87041 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.37524 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.41667]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.48611 0.48611]
 [0.49306 0.50463]
 [0.50231 0.49769]
 [0.5463  0.49306]
 [0.48843 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",32,0.7333333333333333,0.9455511,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.66151 0.87234]
 [0.87041 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.43714 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.48611 0.48611]
 [0.49306 0.50463]
 [0.50231 0.49769]
 [0.5463  0.49306]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",31,0.7333333333333333,0.92355365,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.66151 0.87234]
 [0.87041 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.43714 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.41667]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.48611 0.48611]
 [0.49306 0.50463]
 [0.50231 0.49769]
 [0.5463  0.49306]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",30,0.7444444444444445,0.9054875,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.66151 0.87234]
 [0.87041 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.37524 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.48611 0.48611]
 [0.49306 0.50463]
 [0.50231 0.49769]
 [0.5463  0.57176]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",29,0.7333333333333333,0.9042588,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.8646  0.8646 ]
 [0.66151 0.87234]
 [0.87041 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.43714 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.64603 0.74662]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.40046 0.48611]
 [0.49306 0.50463]
 [0.43519 0.49769]
 [0.5463  0.57176]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",28,0.7666666666666667,0.81743324,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.47195]
 [0.42553 0.41006]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.46422]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.78723 0.84139]
 [0.77563 0.8646 ]
 [0.66151 0.87234]
 [0.58221 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.5029 ]
 [0.37524 0.41586]
 [0.32495 0.44681]
 [0.45455 0.46035]
 [0.4913  0.55706]
 [0.62476 0.69052]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.61111]
 [0.55093 0.47685]
 [0.40046 0.48611]
 [0.32639 0.36806]
 [0.43519 0.49769]
 [0.5463  0.57176]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",27,0.7444444444444445,0.627037,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.48936]
 [0.42553 0.39845]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.52224]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.79497 0.79691]
 [0.77563 0.8646 ]
 [0.66151 0.87234]
 [0.58221 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.40619]
 [0.37524 0.34043]
 [0.32495 0.44681]
 [0.45455 0.45648]
 [0.4913  0.55706]
 [0.62476 0.69052]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.49769 0.48611]
 [0.40046 0.34028]
 [0.32639 0.36806]
 [0.43519 0.49769]
 [0.5463  0.57176]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",26,0.6333333333333333,0.56969976,2,17
"[[0.83366 0.83752]
 [0.82979 0.83172]
 [0.83172 0.80077]
 [0.73114 0.63636]
 [0.54545 0.48936]
 [0.42553 0.39845]
 [0.34623 0.30561]
 [0.31141 0.36364]
 [0.45841 0.52224]
 [0.59574 0.65957]
 [0.72534 0.70406]
 [0.79497 0.79691]
 [0.77563 0.8646 ]
 [0.66151 0.87234]
 [0.58221 0.8472 ]
 [0.51451 0.706  ]
 [0.44294 0.40619]
 [0.37524 0.34043]
 [0.32495 0.44681]
 [0.45455 0.45648]
 [0.4913  0.55706]
 [0.62476 0.69052]
 [0.83752 0.3588 ]
 [0.37731 0.47917]
 [0.37731 0.47917]
 [0.50231 0.53241]
 [0.53704 0.53935]
 [0.53472 0.50694]
 [0.55093 0.47685]
 [0.40046 0.34028]
 [0.32639 0.36806]
 [0.43519 0.49769]
 [0.5463  0.57176]
 [0.56944 0.54398]
 [0.48611 0.39815]
 [0.31713 0.26852]
 [0.30093 0.38426]
 [0.46759 0.52546]
 [0.57407 0.61343]
 [0.61574 0.55324]
 [0.45833 0.37037]
 [0.32176 0.35185]
 [0.43519 0.51157]
 [0.56019 0.5787 ]
 [0.56713 0.52546]]",25,0.6555555555555556,0.53073543,2,17
"[[0.77563 0.77563]
 [0.7795  0.75629]
 [0.70793 0.70793]
 [0.64603 0.5764 ]
 [0.37524 0.32882]
 [0.31721 0.31335]
 [0.26112 0.25145]
 [0.34816 0.37718]
 [0.44101 0.52998]
 [0.61122 0.65957]
 [0.70019 0.72921]
 [0.73308 0.74662]
 [0.74468 0.73308]
 [0.70213 0.6499 ]
 [0.58607 0.58414]
 [0.43133 0.35977]
 [0.33075 0.30368]
 [0.28627 0.29207]
 [0.19536 0.29207]
 [0.32689 0.3675 ]
 [0.45648 0.54545]
 [0.50484 0.5706 ]
 [0.64217 0.55787]
 [0.55324 0.59722]
 [0.53935 0.55324]
 [0.54861 0.53704]
 [0.5463  0.53935]
 [0.6088  0.53935]
 [0.54167 0.53935]
 [0.54398 0.56713]
 [0.51852 0.56713]
 [0.58102 0.59259]
 [0.43981 0.49537]
 [0.53009 0.64352]
 [0.64583 0.60185]
 [0.50231 0.48148]
 [0.44676 0.44213]
 [0.43056 0.4537 ]
 [0.49306 0.54861]
 [0.60185 0.69907]
 [0.78704 0.74306]
 [0.62963 0.56481]
 [0.51852 0.45833]
 [0.4537  0.47685]
 [0.46759 0.53472]]",32,0.7444444444444445,0.8472464,3,15
"[[0.77563 0.77563]
 [0.7795  0.75629]
 [0.76209 0.70793]
 [0.64603 0.5764 ]
 [0.37524 0.42747]
 [0.31721 0.31335]
 [0.26112 0.25145]
 [0.27079 0.37718]
 [0.44101 0.52998]
 [0.61122 0.65957]
 [0.70019 0.72921]
 [0.73308 0.74662]
 [0.74468 0.73308]
 [0.73114 0.6499 ]
 [0.62863 0.58414]
 [0.43133 0.45648]
 [0.33075 0.30368]
 [0.28627 0.24178]
 [0.19536 0.29207]
 [0.32689 0.3675 ]
 [0.45648 0.54545]
 [0.50484 0.5706 ]
 [0.64217 0.55787]
 [0.55324 0.55324]
 [0.53935 0.55324]
 [0.54861 0.53704]
 [0.5463  0.53935]
 [0.55324 0.53935]
 [0.54167 0.53935]
 [0.54398 0.56713]
 [0.51852 0.56713]
 [0.45833 0.45602]
 [0.43981 0.49537]
 [0.53009 0.64352]
 [0.64583 0.60185]
 [0.50231 0.48148]
 [0.44676 0.44213]
 [0.43056 0.4537 ]
 [0.49306 0.54861]
 [0.60185 0.69907]
 [0.78704 0.74306]
 [0.62963 0.56481]
 [0.51852 0.45833]
 [0.4537  0.47685]
 [0.46759 0.53472]]",31,0.6666666666666666,0.6347234,3,15
"[[0.78917 0.78723]
 [0.78723 0.78723]
 [0.78337 0.76015]
 [0.71567 0.64603]
 [0.5648  0.47195]
 [0.41779 0.35977]
 [0.26112 0.29014]
 [0.28627 0.28627]
 [0.28433 0.37331]
 [0.4971  0.61122]
 [0.68665 0.73694]
 [0.76209 0.79304]
 [0.80851 0.81238]
 [0.80271 0.76789]
 [0.7118  0.63443]
 [0.52611 0.42747]
 [0.33849 0.28046]
 [0.24758 0.23211]
 [0.21663 0.20696]
 [0.2089  0.30948]
 [0.22824 0.44294]
 [0.32689 0.43714]
 [0.53191 0.53935]
 [0.55093 0.53704]
 [0.55787 0.51389]
 [0.54861 0.53704]
 [0.5463  0.55787]
 [0.55324 0.53935]
 [0.52315 0.58102]
 [0.54398 0.54398]
 [0.54861 0.56713]
 [0.41435 0.59259]
 [0.57639 0.56944]
 [0.42824 0.5162 ]
 [0.57176 0.60417]
 [0.60417 0.58102]
 [0.46528 0.37269]
 [0.33796 0.34028]
 [0.35185 0.37269]
 [0.42593 0.51389]
 [0.61574 0.69444]
 [0.73148 0.72454]
 [0.7037  0.62963]
 [0.52083 0.4537 ]
 [0.41435 0.40741]]",33,0.8222222222222222,0.8983011,4,15
